shipment_id,order_id,supplier_id,warehouse,promised_date,delivery_date,fill_rate,delay_days,status
SHIP-51747,ORD-11747,Supplier A,WH-Southern,2026-06-15,2026-06-15,93.6,0,delivered
SHIP-51748,ORD-11748,Supplier A,WH-Atlantic,2026-06-15,2026-06-15,99.0,0,delivered
SHIP-51749,ORD-11749,Supplier A,WH-Midwest,2026-06-15,2026-06-15,95.0,0,delivered
SHIP-51750,ORD-11750,Supplier B,WH-Pacific,2026-06-15,2026-06-15,96.1,0,delivered
SHIP-51751,ORD-11751,Supplier A,WH-Southern,2026-06-15,2026-06-15,92.2,0,delivered
SHIP-51752,ORD-11752,Supplier B,WH-Pacific,2026-06-15,2026-06-15,99.5,0,delivered
SHIP-51753,ORD-11753,Supplier B,WH-Southern,2026-06-15,2026-06-15,98.4,0,delivered
SHIP-51754,ORD-11754,Supplier D,WH-Pacific,2026-06-15,2026-06-15,93.1,0,delivered
SHIP-51755,ORD-11755,Supplier C,WH-Midwest,2026-06-15,2026-06-15,94.2,0,delivered
SHIP-51756,ORD-11756,Supplier B,WH-Midwest,2026-06-15,2026-06-17,97.2,2,delayed
SHIP-51757,ORD-11757,Supplier C,WH-Atlantic,2026-06-15,2026-06-17,97.9,2,delayed
SHIP-51758,ORD-11758,Supplier D,WH-Pacific,2026-06-15,2026-06-15,92.6,0,delivered
SHIP-51759,ORD-11759,Supplier D,WH-Southern,2026-06-15,2026-06-15,94.7,0,delivered
SHIP-51760,ORD-11760,Supplier B,WH-Southern,2026-06-15,2026-06-15,97.3,0,delivered
SHIP-51761,ORD-11761,Supplier A,WH-Atlantic,2026-06-15,2026-06-15,94.8,0,delivered
SHIP-51762,ORD-11762,Supplier A,WH-Pacific,2026-06-15,2026-06-15,98.0,0,delivered
SHIP-51763,ORD-11763,Supplier C,WH-Atlantic,2026-06-15,2026-06-15,93.6,0,delivered
SHIP-51764,ORD-11764,Supplier C,WH-Atlantic,2026-06-15,2026-06-15,97.3,0,delivered
SHIP-51765,ORD-11765,Supplier C,WH-Pacific,2026-06-15,2026-06-15,92.8,0,delivered
SHIP-51766,ORD-11766,Supplier C,WH-Southern,2026-06-15,2026-06-15,93.4,0,delivered
SHIP-51767,ORD-11767,Supplier C,WH-Atlantic,2026-06-15,2026-06-15,97.2,0,delivered
SHIP-51768,ORD-11768,Supplier B,WH-Atlantic,2026-06-15,2026-06-15,94.2,0,delivered
SHIP-51769,ORD-11769,Supplier B,WH-Southern,2026-06-15,2026-06-15,96.5,0,delivered
SHIP-51770,ORD-11770,Supplier C,WH-Atlantic,2026-06-15,2026-06-15,97.1,0,delivered
SHIP-51771,ORD-11771,Supplier B,WH-Atlantic,2026-06-15,2026-06-15,95.1,0,delivered
SHIP-51772,ORD-11772,Supplier D,WH-Southern,2026-06-15,2026-06-15,94.1,0,delivered
SHIP-51773,ORD-11773,Supplier C,WH-Southern,2026-06-15,2026-06-15,94.1,0,delivered
SHIP-51774,ORD-11774,Supplier C,WH-Midwest,2026-06-15,2026-06-15,93.3,0,delivered
SHIP-51775,ORD-11775,Supplier D,WH-Southern,2026-06-15,2026-06-15,92.1,0,delivered
SHIP-51776,ORD-11776,Supplier A,WH-Atlantic,2026-06-15,2026-06-15,99.0,0,delivered
SHIP-51777,ORD-11777,Supplier B,WH-Midwest,2026-06-16,2026-06-16,93.7,0,delivered
SHIP-51778,ORD-11778,Supplier C,WH-Midwest,2026-06-16,2026-06-16,98.5,0,delivered
SHIP-51779,ORD-11779,Supplier C,WH-Pacific,2026-06-16,2026-06-16,92.1,0,delivered
SHIP-51780,ORD-11780,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,95.7,0,delivered
SHIP-51781,ORD-11781,Supplier C,WH-Midwest,2026-06-16,2026-06-16,93.1,0,delivered
SHIP-51782,ORD-11782,Supplier C,WH-Pacific,2026-06-16,2026-06-16,94.3,0,delivered
SHIP-51783,ORD-11783,Supplier D,WH-Southern,2026-06-16,2026-06-16,92.5,0,delivered
SHIP-51784,ORD-11784,Supplier A,WH-Pacific,2026-06-16,2026-06-16,95.9,0,delivered
SHIP-51785,ORD-11785,Supplier B,WH-Pacific,2026-06-16,2026-06-16,94.8,0,delivered
SHIP-51786,ORD-11786,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,94.9,0,delivered
SHIP-51787,ORD-11787,Supplier A,WH-Midwest,2026-06-16,2026-06-16,98.2,0,delivered
SHIP-51788,ORD-11788,Supplier B,WH-Pacific,2026-06-16,2026-06-16,95.8,0,delivered
SHIP-51789,ORD-11789,Supplier D,WH-Midwest,2026-06-16,2026-06-16,96.1,0,delivered
SHIP-51790,ORD-11790,Supplier D,WH-Southern,2026-06-16,2026-06-16,94.4,0,delivered
SHIP-51791,ORD-11791,Supplier B,WH-Atlantic,2026-06-16,2026-06-16,96.2,0,delivered
SHIP-51792,ORD-11792,Supplier D,WH-Pacific,2026-06-16,2026-06-16,99.2,0,delivered
SHIP-51793,ORD-11793,Supplier B,WH-Atlantic,2026-06-16,2026-06-16,92.2,0,delivered
SHIP-51794,ORD-11794,Supplier D,WH-Midwest,2026-06-16,2026-06-16,92.1,0,delivered
SHIP-51795,ORD-11795,Supplier D,WH-Pacific,2026-06-16,2026-06-16,98.7,0,delivered
SHIP-51796,ORD-11796,Supplier D,WH-Midwest,2026-06-16,2026-06-16,96.6,0,delivered
SHIP-51797,ORD-11797,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,98.3,0,delivered
SHIP-51798,ORD-11798,Supplier C,WH-Southern,2026-06-16,2026-06-16,92.7,0,delivered
SHIP-51799,ORD-11799,Supplier C,WH-Midwest,2026-06-16,2026-06-18,99.1,2,delayed
SHIP-51800,ORD-11800,Supplier C,WH-Midwest,2026-06-16,2026-06-16,99.0,0,delivered
SHIP-51801,ORD-11801,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,94.0,0,delivered
SHIP-51802,ORD-11802,Supplier D,WH-Southern,2026-06-16,2026-06-16,99.2,0,delivered
SHIP-51803,ORD-11803,Supplier B,WH-Southern,2026-06-16,2026-06-16,96.4,0,delivered
SHIP-51804,ORD-11804,Supplier D,WH-Pacific,2026-06-16,2026-06-16,92.3,0,delivered
SHIP-51805,ORD-11805,Supplier C,WH-Pacific,2026-06-16,2026-06-16,99.4,0,delivered
SHIP-51806,ORD-11806,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,98.3,0,delivered
SHIP-51807,ORD-11807,Supplier C,WH-Southern,2026-06-16,2026-06-16,98.9,0,delivered
SHIP-51808,ORD-11808,Supplier A,WH-Southern,2026-06-16,2026-06-16,95.0,0,delivered
SHIP-51809,ORD-11809,Supplier C,WH-Southern,2026-06-16,2026-06-16,98.1,0,delivered
SHIP-51810,ORD-11810,Supplier A,WH-Pacific,2026-06-16,2026-06-16,93.8,0,delivered
SHIP-51811,ORD-11811,Supplier C,WH-Midwest,2026-06-16,2026-06-16,93.4,0,delivered
SHIP-51812,ORD-11812,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,93.8,0,delivered
SHIP-51813,ORD-11813,Supplier B,WH-Pacific,2026-06-16,2026-06-16,95.2,0,delivered
SHIP-51814,ORD-11814,Supplier A,WH-Midwest,2026-06-16,2026-06-16,94.1,0,delivered
SHIP-51815,ORD-11815,Supplier B,WH-Pacific,2026-06-16,2026-06-16,94.7,0,delivered
SHIP-51816,ORD-11816,Supplier A,WH-Atlantic,2026-06-16,2026-06-16,97.6,0,delivered
SHIP-51817,ORD-11817,Supplier B,WH-Pacific,2026-06-16,2026-06-17,92.2,1,delayed
SHIP-51818,ORD-11818,Supplier B,WH-Southern,2026-06-16,2026-06-16,98.9,0,delivered
SHIP-51819,ORD-11819,Supplier B,WH-Pacific,2026-06-16,2026-06-18,94.1,2,delayed
SHIP-51820,ORD-11820,Supplier C,WH-Pacific,2026-06-16,2026-06-16,95.9,0,delivered
SHIP-51821,ORD-11821,Supplier B,WH-Midwest,2026-06-16,2026-06-16,95.2,0,delivered
SHIP-51822,ORD-11822,Supplier A,WH-Midwest,2026-06-16,2026-06-16,92.6,0,delivered
SHIP-51823,ORD-11823,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,96.1,0,delivered
SHIP-51824,ORD-11824,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,96.9,0,delivered
SHIP-51825,ORD-11825,Supplier B,WH-Pacific,2026-06-16,2026-06-16,95.8,0,delivered
SHIP-51826,ORD-11826,Supplier B,WH-Pacific,2026-06-16,2026-06-18,95.6,2,delayed
SHIP-51827,ORD-11827,Supplier B,WH-Midwest,2026-06-16,2026-06-16,95.9,0,delivered
SHIP-51828,ORD-11828,Supplier A,WH-Southern,2026-06-16,2026-06-16,93.0,0,delivered
SHIP-51829,ORD-11829,Supplier B,WH-Pacific,2026-06-16,2026-06-16,94.8,0,delivered
SHIP-51830,ORD-11830,Supplier C,WH-Southern,2026-06-16,2026-06-16,93.4,0,delivered
SHIP-51831,ORD-11831,Supplier A,WH-Pacific,2026-06-16,2026-06-16,97.5,0,delivered
SHIP-51832,ORD-11832,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,94.7,0,delivered
SHIP-51833,ORD-11833,Supplier A,WH-Southern,2026-06-16,2026-06-16,96.2,0,delivered
SHIP-51834,ORD-11834,Supplier C,WH-Pacific,2026-06-16,2026-06-16,94.0,0,delivered
SHIP-51835,ORD-11835,Supplier D,WH-Southern,2026-06-16,2026-06-16,97.4,0,delivered
SHIP-51836,ORD-11836,Supplier B,WH-Southern,2026-06-16,2026-06-16,95.7,0,delivered
SHIP-51837,ORD-11837,Supplier D,WH-Midwest,2026-06-16,2026-06-16,97.6,0,delivered
SHIP-51838,ORD-11838,Supplier B,WH-Southern,2026-06-16,2026-06-16,92.2,0,delivered
SHIP-51839,ORD-11839,Supplier D,WH-Pacific,2026-06-16,2026-06-16,99.1,0,delivered
SHIP-51840,ORD-11840,Supplier A,WH-Midwest,2026-06-16,2026-06-16,95.5,0,delivered
SHIP-51841,ORD-11841,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,96.3,0,delivered
SHIP-51842,ORD-11842,Supplier B,WH-Southern,2026-06-16,2026-06-16,93.1,0,delivered
SHIP-51843,ORD-11843,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,96.4,0,delivered
SHIP-51844,ORD-11844,Supplier D,WH-Southern,2026-06-16,2026-06-16,97.3,0,delivered
SHIP-51845,ORD-11845,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,93.7,0,delivered
SHIP-51846,ORD-11846,Supplier B,WH-Southern,2026-06-16,2026-06-16,96.5,0,delivered
SHIP-51847,ORD-11847,Supplier B,WH-Pacific,2026-06-16,2026-06-16,96.9,0,delivered
SHIP-51848,ORD-11848,Supplier A,WH-Southern,2026-06-16,2026-06-16,92.3,0,delivered
SHIP-51849,ORD-11849,Supplier D,WH-Midwest,2026-06-16,2026-06-16,98.7,0,delivered
SHIP-51850,ORD-11850,Supplier D,WH-Midwest,2026-06-16,2026-06-16,92.3,0,delivered
SHIP-51851,ORD-11851,Supplier C,WH-Southern,2026-06-16,2026-06-16,95.2,0,delivered
SHIP-51852,ORD-11852,Supplier B,WH-Atlantic,2026-06-16,2026-06-16,92.6,0,delivered
SHIP-51853,ORD-11853,Supplier C,WH-Midwest,2026-06-16,2026-06-17,94.2,1,delayed
SHIP-51854,ORD-11854,Supplier C,WH-Pacific,2026-06-16,2026-06-16,95.6,0,delivered
SHIP-51855,ORD-11855,Supplier D,WH-Pacific,2026-06-16,2026-06-16,95.7,0,delivered
SHIP-51856,ORD-11856,Supplier C,WH-Pacific,2026-06-16,2026-06-17,92.6,1,delayed
SHIP-51857,ORD-11857,Supplier D,WH-Pacific,2026-06-16,2026-06-16,94.4,0,delivered
SHIP-51858,ORD-11858,Supplier A,WH-Pacific,2026-06-16,2026-06-16,95.5,0,delivered
SHIP-51859,ORD-11859,Supplier D,WH-Southern,2026-06-16,2026-06-16,99.4,0,delivered
SHIP-51860,ORD-11860,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,93.4,0,delivered
SHIP-51861,ORD-11861,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,92.1,0,delivered
SHIP-51862,ORD-11862,Supplier A,WH-Atlantic,2026-06-16,2026-06-16,95.8,0,delivered
SHIP-51863,ORD-11863,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,93.0,0,delivered
SHIP-51864,ORD-11864,Supplier B,WH-Midwest,2026-06-16,2026-06-16,93.3,0,delivered
SHIP-51865,ORD-11865,Supplier C,WH-Pacific,2026-06-16,2026-06-16,92.0,0,delivered
SHIP-51866,ORD-11866,Supplier B,WH-Southern,2026-06-16,2026-06-16,98.2,0,delivered
SHIP-51867,ORD-11867,Supplier D,WH-Pacific,2026-06-16,2026-06-16,94.2,0,delivered
SHIP-51868,ORD-11868,Supplier D,WH-Pacific,2026-06-16,2026-06-16,94.2,0,delivered
SHIP-51869,ORD-11869,Supplier A,WH-Southern,2026-06-16,2026-06-16,99.0,0,delivered
SHIP-51870,ORD-11870,Supplier C,WH-Pacific,2026-06-16,2026-06-16,96.6,0,delivered
SHIP-51871,ORD-11871,Supplier A,WH-Pacific,2026-06-16,2026-06-16,96.5,0,delivered
SHIP-51872,ORD-11872,Supplier A,WH-Southern,2026-06-16,2026-06-16,92.4,0,delivered
SHIP-51873,ORD-11873,Supplier D,WH-Midwest,2026-06-16,2026-06-16,97.7,0,delivered
SHIP-51874,ORD-11874,Supplier C,WH-Pacific,2026-06-16,2026-06-16,94.2,0,delivered
SHIP-51875,ORD-11875,Supplier B,WH-Midwest,2026-06-16,2026-06-16,96.8,0,delivered
SHIP-51876,ORD-11876,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,97.1,0,delivered
SHIP-51877,ORD-11877,Supplier B,WH-Southern,2026-06-16,2026-06-16,92.8,0,delivered
SHIP-51878,ORD-11878,Supplier C,WH-Southern,2026-06-16,2026-06-16,98.3,0,delivered
SHIP-51879,ORD-11879,Supplier C,WH-Pacific,2026-06-16,2026-06-16,93.1,0,delivered
SHIP-51880,ORD-11880,Supplier B,WH-Midwest,2026-06-16,2026-06-16,98.8,0,delivered
SHIP-51881,ORD-11881,Supplier A,WH-Atlantic,2026-06-16,2026-06-16,93.0,0,delivered
SHIP-51882,ORD-11882,Supplier A,WH-Southern,2026-06-16,2026-06-16,98.4,0,delivered
SHIP-51883,ORD-11883,Supplier C,WH-Midwest,2026-06-16,2026-06-16,94.3,0,delivered
SHIP-51884,ORD-11884,Supplier B,WH-Midwest,2026-06-16,2026-06-16,94.8,0,delivered
SHIP-51885,ORD-11885,Supplier A,WH-Midwest,2026-06-16,2026-06-16,94.8,0,delivered
SHIP-51886,ORD-11886,Supplier D,WH-Midwest,2026-06-16,2026-06-18,96.3,2,delayed
SHIP-51887,ORD-11887,Supplier C,WH-Southern,2026-06-16,2026-06-16,96.9,0,delivered
SHIP-51888,ORD-11888,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,92.9,0,delivered
SHIP-51889,ORD-11889,Supplier A,WH-Atlantic,2026-06-16,2026-06-16,94.6,0,delivered
SHIP-51890,ORD-11890,Supplier A,WH-Pacific,2026-06-16,2026-06-16,98.0,0,delivered
SHIP-51891,ORD-11891,Supplier A,WH-Midwest,2026-06-16,2026-06-16,95.2,0,delivered
SHIP-51892,ORD-11892,Supplier D,WH-Midwest,2026-06-16,2026-06-16,95.9,0,delivered
SHIP-51893,ORD-11893,Supplier B,WH-Atlantic,2026-06-16,2026-06-16,92.3,0,delivered
SHIP-51894,ORD-11894,Supplier B,WH-Pacific,2026-06-16,2026-06-16,96.9,0,delivered
SHIP-51895,ORD-11895,Supplier B,WH-Atlantic,2026-06-16,2026-06-16,97.1,0,delivered
SHIP-51896,ORD-11896,Supplier B,WH-Midwest,2026-06-16,2026-06-16,94.6,0,delivered
SHIP-51897,ORD-11897,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,95.7,0,delivered
SHIP-51898,ORD-11898,Supplier B,WH-Atlantic,2026-06-16,2026-06-16,95.5,0,delivered
SHIP-51899,ORD-11899,Supplier D,WH-Pacific,2026-06-16,2026-06-16,96.7,0,delivered
SHIP-51900,ORD-11900,Supplier C,WH-Atlantic,2026-06-16,2026-06-16,98.5,0,delivered
SHIP-51901,ORD-11901,Supplier B,WH-Pacific,2026-06-16,2026-06-16,97.1,0,delivered
SHIP-51902,ORD-11902,Supplier A,WH-Southern,2026-06-16,2026-06-16,94.2,0,delivered
SHIP-51903,ORD-11903,Supplier D,WH-Atlantic,2026-06-16,2026-06-16,92.4,0,delivered
SHIP-51904,ORD-11904,Supplier B,WH-Pacific,2026-06-16,2026-06-16,94.4,0,delivered
SHIP-51905,ORD-11905,Supplier D,WH-Midwest,2026-06-16,2026-06-16,97.9,0,delivered
SHIP-51906,ORD-11906,Supplier A,WH-Midwest,2026-06-16,2026-06-16,94.2,0,delivered
SHIP-51907,ORD-11907,Supplier B,WH-Pacific,2026-06-16,2026-06-16,92.2,0,delivered
SHIP-51908,ORD-11908,Supplier A,WH-Pacific,2026-06-16,2026-06-16,98.7,0,delivered
SHIP-51909,ORD-11909,Supplier D,WH-Southern,2026-06-16,2026-06-16,94.8,0,delivered
SHIP-51910,ORD-11910,Supplier A,WH-Midwest,2026-06-17,2026-06-17,98.7,0,delivered
SHIP-51911,ORD-11911,Supplier A,WH-Southern,2026-06-17,2026-06-17,94.6,0,delivered
SHIP-51912,ORD-11912,Supplier B,WH-Southern,2026-06-17,2026-06-17,95.4,0,delivered
SHIP-51913,ORD-11913,Supplier A,WH-Midwest,2026-06-17,2026-06-17,98.1,0,delivered
SHIP-51914,ORD-11914,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,96.8,0,delivered
SHIP-51915,ORD-11915,Supplier A,WH-Southern,2026-06-17,2026-06-17,92.8,0,delivered
SHIP-51916,ORD-11916,Supplier C,WH-Pacific,2026-06-17,2026-06-19,98.5,2,delayed
SHIP-51917,ORD-11917,Supplier B,WH-Southern,2026-06-17,2026-06-17,93.1,0,delivered
SHIP-51918,ORD-11918,Supplier B,WH-Southern,2026-06-17,2026-06-17,97.3,0,delivered
SHIP-51919,ORD-11919,Supplier C,WH-Atlantic,2026-06-17,2026-06-17,97.8,0,delivered
SHIP-51920,ORD-11920,Supplier D,WH-Atlantic,2026-06-17,2026-06-17,97.5,0,delivered
SHIP-51921,ORD-11921,Supplier C,WH-Atlantic,2026-06-17,2026-06-17,99.1,0,delivered
SHIP-51922,ORD-11922,Supplier D,WH-Atlantic,2026-06-17,2026-06-17,94.4,0,delivered
SHIP-51923,ORD-11923,Supplier A,WH-Midwest,2026-06-17,2026-06-17,98.4,0,delivered
SHIP-51924,ORD-11924,Supplier B,WH-Midwest,2026-06-17,2026-06-17,95.5,0,delivered
SHIP-51925,ORD-11925,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,95.1,0,delivered
SHIP-51926,ORD-11926,Supplier C,WH-Southern,2026-06-17,2026-06-17,94.8,0,delivered
SHIP-51927,ORD-11927,Supplier B,WH-Pacific,2026-06-17,2026-06-17,95.4,0,delivered
SHIP-51928,ORD-11928,Supplier D,WH-Midwest,2026-06-17,2026-06-17,98.8,0,delivered
SHIP-51929,ORD-11929,Supplier D,WH-Pacific,2026-06-17,2026-06-17,96.3,0,delivered
SHIP-51930,ORD-11930,Supplier D,WH-Pacific,2026-06-17,2026-06-17,98.7,0,delivered
SHIP-51931,ORD-11931,Supplier D,WH-Midwest,2026-06-17,2026-06-17,99.4,0,delivered
SHIP-51932,ORD-11932,Supplier A,WH-Pacific,2026-06-17,2026-06-17,93.1,0,delivered
SHIP-51933,ORD-11933,Supplier C,WH-Pacific,2026-06-17,2026-06-18,97.2,1,delayed
SHIP-51934,ORD-11934,Supplier A,WH-Midwest,2026-06-17,2026-06-17,96.2,0,delivered
SHIP-51935,ORD-11935,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,99.4,0,delivered
SHIP-51936,ORD-11936,Supplier B,WH-Midwest,2026-06-17,2026-06-18,92.5,1,delayed
SHIP-51937,ORD-11937,Supplier A,WH-Pacific,2026-06-17,2026-06-17,98.6,0,delivered
SHIP-51938,ORD-11938,Supplier A,WH-Southern,2026-06-17,2026-06-17,95.0,0,delivered
SHIP-51939,ORD-11939,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,95.4,0,delivered
SHIP-51940,ORD-11940,Supplier C,WH-Pacific,2026-06-17,2026-06-17,93.6,0,delivered
SHIP-51941,ORD-11941,Supplier D,WH-Pacific,2026-06-17,2026-06-17,92.9,0,delivered
SHIP-51942,ORD-11942,Supplier D,WH-Southern,2026-06-17,2026-06-17,98.5,0,delivered
SHIP-51943,ORD-11943,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,92.7,0,delivered
SHIP-51944,ORD-11944,Supplier B,WH-Pacific,2026-06-17,2026-06-17,92.1,0,delivered
SHIP-51945,ORD-11945,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,98.7,0,delivered
SHIP-51946,ORD-11946,Supplier B,WH-Southern,2026-06-17,2026-06-17,95.5,0,delivered
SHIP-51947,ORD-11947,Supplier A,WH-Pacific,2026-06-17,2026-06-17,98.9,0,delivered
SHIP-51948,ORD-11948,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,98.5,0,delivered
SHIP-51949,ORD-11949,Supplier A,WH-Midwest,2026-06-17,2026-06-17,94.7,0,delivered
SHIP-51950,ORD-11950,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,96.8,0,delivered
SHIP-51951,ORD-11951,Supplier A,WH-Pacific,2026-06-17,2026-06-17,92.3,0,delivered
SHIP-51952,ORD-11952,Supplier B,WH-Pacific,2026-06-17,2026-06-17,96.2,0,delivered
SHIP-51953,ORD-11953,Supplier B,WH-Midwest,2026-06-17,2026-06-17,93.0,0,delivered
SHIP-51954,ORD-11954,Supplier D,WH-Southern,2026-06-17,2026-06-19,94.3,2,delayed
SHIP-51955,ORD-11955,Supplier C,WH-Midwest,2026-06-17,2026-06-17,99.0,0,delivered
SHIP-51956,ORD-11956,Supplier D,WH-Atlantic,2026-06-17,2026-06-17,98.5,0,delivered
SHIP-51957,ORD-11957,Supplier D,WH-Pacific,2026-06-17,2026-06-17,94.3,0,delivered
SHIP-51958,ORD-11958,Supplier D,WH-Midwest,2026-06-17,2026-06-17,98.0,0,delivered
SHIP-51959,ORD-11959,Supplier D,WH-Southern,2026-06-17,2026-06-17,94.4,0,delivered
SHIP-51960,ORD-11960,Supplier D,WH-Atlantic,2026-06-17,2026-06-17,99.4,0,delivered
SHIP-51961,ORD-11961,Supplier D,WH-Pacific,2026-06-17,2026-06-17,97.9,0,delivered
SHIP-51962,ORD-11962,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,97.2,0,delivered
SHIP-51963,ORD-11963,Supplier C,WH-Pacific,2026-06-17,2026-06-17,97.1,0,delivered
SHIP-51964,ORD-11964,Supplier B,WH-Midwest,2026-06-17,2026-06-17,92.2,0,delivered
SHIP-51965,ORD-11965,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,98.0,0,delivered
SHIP-51966,ORD-11966,Supplier B,WH-Pacific,2026-06-17,2026-06-17,97.7,0,delivered
SHIP-51967,ORD-11967,Supplier A,WH-Midwest,2026-06-17,2026-06-17,93.6,0,delivered
SHIP-51968,ORD-11968,Supplier D,WH-Pacific,2026-06-17,2026-06-17,94.9,0,delivered
SHIP-51969,ORD-11969,Supplier D,WH-Southern,2026-06-17,2026-06-17,95.2,0,delivered
SHIP-51970,ORD-11970,Supplier D,WH-Pacific,2026-06-17,2026-06-17,95.2,0,delivered
SHIP-51971,ORD-11971,Supplier C,WH-Southern,2026-06-17,2026-06-17,98.2,0,delivered
SHIP-51972,ORD-11972,Supplier A,WH-Pacific,2026-06-17,2026-06-17,98.9,0,delivered
SHIP-51973,ORD-11973,Supplier A,WH-Southern,2026-06-17,2026-06-17,94.2,0,delivered
SHIP-51974,ORD-11974,Supplier A,WH-Pacific,2026-06-17,2026-06-17,93.4,0,delivered
SHIP-51975,ORD-11975,Supplier A,WH-Southern,2026-06-17,2026-06-17,96.9,0,delivered
SHIP-51976,ORD-11976,Supplier A,WH-Pacific,2026-06-17,2026-06-17,92.1,0,delivered
SHIP-51977,ORD-11977,Supplier D,WH-Southern,2026-06-17,2026-06-17,95.2,0,delivered
SHIP-51978,ORD-11978,Supplier B,WH-Pacific,2026-06-17,2026-06-17,93.6,0,delivered
SHIP-51979,ORD-11979,Supplier C,WH-Pacific,2026-06-17,2026-06-17,98.4,0,delivered
SHIP-51980,ORD-11980,Supplier A,WH-Southern,2026-06-17,2026-06-17,96.8,0,delivered
SHIP-51981,ORD-11981,Supplier A,WH-Pacific,2026-06-17,2026-06-17,95.8,0,delivered
SHIP-51982,ORD-11982,Supplier A,WH-Southern,2026-06-17,2026-06-17,94.6,0,delivered
SHIP-51983,ORD-11983,Supplier D,WH-Midwest,2026-06-17,2026-06-17,92.5,0,delivered
SHIP-51984,ORD-11984,Supplier B,WH-Southern,2026-06-17,2026-06-18,96.0,1,delayed
SHIP-51985,ORD-11985,Supplier A,WH-Pacific,2026-06-17,2026-06-17,97.4,0,delivered
SHIP-51986,ORD-11986,Supplier B,WH-Midwest,2026-06-17,2026-06-17,95.5,0,delivered
SHIP-51987,ORD-11987,Supplier D,WH-Pacific,2026-06-17,2026-06-17,92.7,0,delivered
SHIP-51988,ORD-11988,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,96.0,0,delivered
SHIP-51989,ORD-11989,Supplier D,WH-Midwest,2026-06-17,2026-06-17,96.7,0,delivered
SHIP-51990,ORD-11990,Supplier C,WH-Atlantic,2026-06-17,2026-06-17,92.9,0,delivered
SHIP-51991,ORD-11991,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,97.6,0,delivered
SHIP-51992,ORD-11992,Supplier A,WH-Pacific,2026-06-17,2026-06-17,92.2,0,delivered
SHIP-51993,ORD-11993,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,99.0,0,delivered
SHIP-51994,ORD-11994,Supplier C,WH-Southern,2026-06-17,2026-06-17,92.0,0,delivered
SHIP-51995,ORD-11995,Supplier D,WH-Midwest,2026-06-17,2026-06-17,95.8,0,delivered
SHIP-51996,ORD-11996,Supplier D,WH-Southern,2026-06-17,2026-06-17,94.9,0,delivered
SHIP-51997,ORD-11997,Supplier D,WH-Pacific,2026-06-17,2026-06-17,96.8,0,delivered
SHIP-51998,ORD-11998,Supplier B,WH-Pacific,2026-06-17,2026-06-17,94.9,0,delivered
SHIP-51999,ORD-11999,Supplier C,WH-Midwest,2026-06-17,2026-06-17,93.0,0,delivered
SHIP-52000,ORD-12000,Supplier A,WH-Midwest,2026-06-17,2026-06-17,98.4,0,delivered
SHIP-52001,ORD-12001,Supplier C,WH-Atlantic,2026-06-17,2026-06-17,92.8,0,delivered
SHIP-52002,ORD-12002,Supplier C,WH-Midwest,2026-06-17,2026-06-18,96.7,1,delayed
SHIP-52003,ORD-12003,Supplier A,WH-Atlantic,2026-06-17,2026-06-17,95.4,0,delivered
SHIP-52004,ORD-12004,Supplier C,WH-Atlantic,2026-06-17,2026-06-17,97.3,0,delivered
SHIP-52005,ORD-12005,Supplier A,WH-Midwest,2026-06-17,2026-06-17,98.0,0,delivered
SHIP-52006,ORD-12006,Supplier B,WH-Atlantic,2026-06-17,2026-06-17,94.0,0,delivered
SHIP-52007,ORD-12007,Supplier B,WH-Southern,2026-06-17,2026-06-17,97.2,0,delivered
SHIP-52008,ORD-12008,Supplier D,WH-Southern,2026-06-17,2026-06-17,97.8,0,delivered
SHIP-52009,ORD-12009,Supplier A,WH-Pacific,2026-06-17,2026-06-17,95.2,0,delivered
